beta_1,beta_2,beta_3,init_quality,accuracy
0.32,0.2,0.48,0.7,0.82527881
0.32,0.2,0.48,0.75,0.82527881
0.32,0.2,0.48,0.8,0.82527881
0.32,0.2,0.48,0.85,0.82527881
0.32,0.2,0.48,0.9,0.82527881
0.32,0.2,0.48,0.95,0.82527881
0.32,0.24,0.44,0.5,0.82527881
0.32,0.24,0.44,0.55,0.82527881
0.32,0.24,0.44,0.6,0.82527881
0.32,0.24,0.44,0.65,0.82527881
0.32,0.24,0.44,0.7,0.82527881
0.32,0.24,0.44,0.75,0.82527881
0.32,0.24,0.44,0.8,0.82527881
0.36,0.2,0.44,0.6,0.82527881
0.36,0.2,0.44,0.65,0.82527881
0.36,0.2,0.44,0.7,0.82527881
0.36,0.2,0.44,0.75,0.82527881
0.36,0.24,0.4,0.6,0.82527881
0.36,0.24,0.4,0.65,0.82527881
0.36,0.24,0.4,0.7,0.82527881
0.36,0.24,0.4,0.75,0.82527881
0.36,0.24,0.4,0.8,0.82527881
0.36,0.24,0.4,0.85,0.82527881
0.36,0.24,0.4,0.9,0.82527881
0.36,0.24,0.4,0.95,0.82527881
0.36,0.28,0.36,0.5,0.82527881
0.36,0.28,0.36,0.8,0.82527881
0.36,0.28,0.36,0.85,0.82527881
0.36,0.28,0.36,0.9,0.82527881
0.36,0.28,0.36,0.95,0.82527881
0.36,0.32,0.32,0.5,0.82527881
0.36,0.32,0.32,0.55,0.82527881
0.36,0.32,0.32,0.6,0.82527881
0.36,0.32,0.32,0.65,0.82527881
0.36,0.32,0.32,0.7,0.82527881
0.4,0.2,0.4,0.9,0.82527881
0.4,0.2,0.4,0.95,0.82527881
0.4,0.24,0.36,0.5,0.82527881
0.4,0.24,0.36,0.55,0.82527881
0.4,0.24,0.36,0.6,0.82527881
0.4,0.24,0.36,0.65,0.82527881
0.4,0.24,0.36,0.7,0.82527881
0.4,0.24,0.36,0.9,0.82527881
0.4,0.24,0.36,0.95,0.82527881
0.4,0.28,0.32,0.5,0.82527881
0.4,0.28,0.32,0.55,0.82527881
0.4,0.28,0.32,0.6,0.82527881
0.4,0.28,0.32,0.65,0.82527881
0.4,0.28,0.32,0.7,0.82527881
0.4,0.28,0.32,0.75,0.82527881
0.4,0.28,0.32,0.8,0.82527881
0.4,0.28,0.32,0.9,0.82527881
0.4,0.28,0.32,0.95,0.82527881
0.4,0.32,0.28,0.5,0.82527881
0.4,0.32,0.28,0.75,0.82527881
0.4,0.32,0.28,0.8,0.82527881
0.4,0.32,0.28,0.85,0.82527881
0.4,0.36,0.24,0.5,0.82527881
0.4,0.36,0.24,0.55,0.82527881
0.4,0.36,0.24,0.6,0.82527881
0.4,0.36,0.24,0.65,0.82527881
0.4,0.36,0.24,0.7,0.82527881
0.4,0.36,0.24,0.75,0.82527881
0.4,0.36,0.24,0.8,0.82527881
0.4,0.36,0.24,0.85,0.82527881
0.4,0.36,0.24,0.9,0.82527881
0.44,0.24,0.32,0.7,0.82527881
0.44,0.28,0.28,0.85,0.82527881
0.44,0.28,0.28,0.9,0.82527881
0.44,0.28,0.28,0.95,0.82527881
0.44,0.32,0.24,0.8,0.82527881
0.44,0.32,0.24,0.85,0.82527881
0.48,0.24,0.28,0.6,0.82527881
0.48,0.24,0.28,0.85,0.82527881
0.48,0.24,0.28,0.9,0.82527881
0.48,0.28,0.24,0.5,0.82527881
0.48,0.28,0.24,0.55,0.82527881
0.48,0.28,0.24,0.6,0.82527881
0.48,0.28,0.24,0.85,0.82527881
0.48,0.28,0.24,0.9,0.82527881
0.48,0.32,0.2,0.55,0.82527881
0.48,0.32,0.2,0.6,0.82527881
0.52,0.24,0.24,0.7,0.82527881
0.52,0.24,0.24,0.75,0.82527881
0.52,0.24,0.24,0.8,0.82527881
0.56,0.24,0.2,0.5,0.82527881
0.56,0.24,0.2,0.55,0.82527881
0.6,0.16,0.24,0.8,0.82527881
0.6,0.2,0.2,0.65,0.82527881
0.6,0.2,0.2,0.95,0.82527881
0.64,0.16,0.2,0.75,0.82527881
0.64,0.16,0.2,0.85,0.82527881
0.68,0.16,0.16,0.8,0.82527881
0.68,0.24,0.08,0.5,0.82527881
0.68,0.24,0.08,0.55,0.82527881
0.68,0.24,0.08,0.6,0.82527881
0.68,0.24,0.08,0.65,0.82527881
0.68,0.24,0.08,0.7,0.82527881
0.68,0.24,0.08,0.75,0.82527881
0.68,0.24,0.08,0.8,0.82527881
0.68,0.24,0.08,0.85,0.82527881
0.68,0.24,0.08,0.9,0.82527881
0.68,0.24,0.08,0.95,0.82527881
0.72,0.24,0.04,0.95,0.82527881
0.76,0.2,0.04,0.75,0.82527881
0.76,0.2,0.04,0.8,0.82527881
0.8,0.16,0.04,0.75,0.82527881
0.84,0.12,0.04,0.85,0.82527881
0.88,0.08,0.04,0.9,0.82527881
0.92,0.08,0,0.5,0.82527881
0.92,0.08,0,0.55,0.82527881
0.92,0.08,0,0.6,0.82527881
0.92,0.08,0,0.65,0.82527881
0.92,0.08,0,0.7,0.82527881
0.92,0.08,0,0.75,0.82527881
0.92,0.08,0,0.95,0.82527881
0.96,0.04,0,0.5,0.82527881
0.96,0.04,0,0.55,0.82527881
0.96,0.04,0,0.6,0.82527881
0.96,0.04,0,0.65,0.82527881
0.96,0.04,0,0.7,0.82527881
0.96,0.04,0,0.75,0.82527881
0.96,0.04,0,0.8,0.82527881
0.96,0.04,0,0.85,0.82527881
0.96,0.04,0,0.9,0.82527881
0.96,0.04,0,0.95,0.82527881
0.04,0.2,0.76,0.9,0.824039653
0.04,0.2,0.76,0.95,0.824039653
0.08,0.24,0.68,0.5,0.824039653
0.08,0.24,0.68,0.55,0.824039653
0.08,0.24,0.68,0.75,0.824039653
0.08,0.24,0.68,0.8,0.824039653
0.08,0.24,0.68,0.85,0.824039653
0.08,0.24,0.68,0.9,0.824039653
0.08,0.24,0.68,0.95,0.824039653
0.12,0.2,0.68,0.75,0.824039653
0.12,0.2,0.68,0.8,0.824039653
0.12,0.2,0.68,0.85,0.824039653
0.12,0.2,0.68,0.9,0.824039653
0.12,0.2,0.68,0.95,0.824039653
0.16,0.2,0.64,0.6,0.824039653
0.16,0.2,0.64,0.65,0.824039653
0.16,0.2,0.64,0.7,0.824039653
0.16,0.2,0.64,0.75,0.824039653
0.16,0.2,0.64,0.8,0.824039653
0.2,0.2,0.6,0.6,0.824039653
0.2,0.2,0.6,0.65,0.824039653
0.2,0.2,0.6,0.7,0.824039653
0.2,0.2,0.6,0.75,0.824039653
0.2,0.2,0.6,0.8,0.824039653
0.2,0.2,0.6,0.85,0.824039653
0.2,0.2,0.6,0.9,0.824039653
0.2,0.2,0.6,0.95,0.824039653
0.2,0.24,0.56,0.6,0.824039653
0.24,0.2,0.56,0.65,0.824039653
0.24,0.2,0.56,0.9,0.824039653
0.24,0.2,0.56,0.95,0.824039653
0.24,0.24,0.52,0.5,0.824039653
0.24,0.24,0.52,0.6,0.824039653
0.28,0.2,0.52,0.7,0.824039653
0.28,0.2,0.52,0.75,0.824039653
0.28,0.2,0.52,0.8,0.824039653
0.28,0.2,0.52,0.85,0.824039653
0.28,0.24,0.48,0.5,0.824039653
0.28,0.24,0.48,0.55,0.824039653
0.28,0.28,0.44,0.5,0.824039653
0.28,0.28,0.44,0.55,0.824039653
0.28,0.28,0.44,0.6,0.824039653
0.28,0.28,0.44,0.65,0.824039653
0.28,0.28,0.44,0.7,0.824039653
0.32,0.24,0.44,0.85,0.824039653
0.32,0.24,0.44,0.9,0.824039653
0.32,0.24,0.44,0.95,0.824039653
0.32,0.28,0.4,0.5,0.824039653
0.32,0.28,0.4,0.55,0.824039653
0.32,0.28,0.4,0.6,0.824039653
0.32,0.28,0.4,0.65,0.824039653
0.32,0.28,0.4,0.7,0.824039653
0.32,0.28,0.4,0.75,0.824039653
0.32,0.28,0.4,0.8,0.824039653
0.32,0.28,0.4,0.85,0.824039653
0.32,0.32,0.36,0.5,0.824039653
0.32,0.32,0.36,0.55,0.824039653
0.32,0.32,0.36,0.6,0.824039653
0.32,0.32,0.36,0.65,0.824039653
0.32,0.32,0.36,0.9,0.824039653
0.32,0.32,0.36,0.95,0.824039653
0.32,0.36,0.32,0.5,0.824039653
0.32,0.36,0.32,0.55,0.824039653
0.32,0.36,0.32,0.6,0.824039653
0.32,0.36,0.32,0.65,0.824039653
0.32,0.36,0.32,0.7,0.824039653
0.32,0.36,0.32,0.75,0.824039653
0.32,0.36,0.32,0.8,0.824039653
0.32,0.36,0.32,0.85,0.824039653
0.32,0.4,0.28,0.8,0.824039653
0.32,0.4,0.28,0.85,0.824039653
0.36,0.24,0.4,0.5,0.824039653
0.36,0.24,0.4,0.55,0.824039653
0.36,0.28,0.36,0.55,0.824039653
0.36,0.28,0.36,0.6,0.824039653
0.36,0.28,0.36,0.65,0.824039653
0.36,0.28,0.36,0.7,0.824039653
0.36,0.28,0.36,0.75,0.824039653
0.36,0.32,0.32,0.75,0.824039653
0.36,0.32,0.32,0.8,0.824039653
0.36,0.32,0.32,0.85,0.824039653
0.36,0.32,0.32,0.9,0.824039653
0.36,0.32,0.32,0.95,0.824039653
0.36,0.36,0.28,0.6,0.824039653
0.36,0.36,0.28,0.65,0.824039653
0.36,0.36,0.28,0.7,0.824039653
0.36,0.36,0.28,0.75,0.824039653
0.36,0.36,0.28,0.8,0.824039653
0.36,0.36,0.28,0.85,0.824039653
0.36,0.36,0.28,0.9,0.824039653
0.4,0.28,0.32,0.85,0.824039653
0.4,0.32,0.28,0.9,0.824039653
0.4,0.32,0.28,0.95,0.824039653
0.4,0.36,0.24,0.95,0.824039653
0.44,0.32,0.24,0.7,0.824039653
0.44,0.32,0.24,0.75,0.824039653
0.44,0.36,0.2,0.5,0.824039653
0.44,0.36,0.2,0.55,0.824039653
0.44,0.36,0.2,0.6,0.824039653
0.44,0.36,0.2,0.65,0.824039653
0.44,0.36,0.2,0.7,0.824039653
0.44,0.36,0.2,0.75,0.824039653
0.44,0.36,0.2,0.8,0.824039653
0.48,0.28,0.24,0.65,0.824039653
0.48,0.28,0.24,0.7,0.824039653
0.48,0.28,0.24,0.75,0.824039653
0.48,0.28,0.24,0.8,0.824039653
0.48,0.28,0.24,0.95,0.824039653
0.48,0.32,0.2,0.5,0.824039653
0.48,0.32,0.2,0.65,0.824039653
0.48,0.32,0.2,0.7,0.824039653
0.48,0.32,0.2,0.75,0.824039653
0.48,0.32,0.2,0.8,0.824039653
0.48,0.32,0.2,0.85,0.824039653
0.48,0.32,0.2,0.9,0.824039653
0.48,0.32,0.2,0.95,0.824039653
0.48,0.36,0.16,0.8,0.824039653
0.52,0.24,0.24,0.85,0.824039653
0.52,0.28,0.2,0.5,0.824039653
0.52,0.28,0.2,0.55,0.824039653
0.52,0.28,0.2,0.6,0.824039653
0.52,0.28,0.2,0.65,0.824039653
0.52,0.28,0.2,0.7,0.824039653
0.52,0.28,0.2,0.75,0.824039653
0.52,0.28,0.2,0.8,0.824039653
0.52,0.28,0.2,0.85,0.824039653
0.52,0.28,0.2,0.9,0.824039653
0.52,0.28,0.2,0.95,0.824039653
0.52,0.32,0.16,0.5,0.824039653
0.52,0.32,0.16,0.55,0.824039653
0.52,0.32,0.16,0.6,0.824039653
0.52,0.32,0.16,0.65,0.824039653
0.52,0.32,0.16,0.7,0.824039653
0.52,0.32,0.16,0.75,0.824039653
0.52,0.32,0.16,0.8,0.824039653
0.52,0.32,0.16,0.85,0.824039653
0.52,0.32,0.16,0.9,0.824039653
0.52,0.32,0.16,0.95,0.824039653
0.56,0.2,0.24,0.8,0.824039653
0.56,0.2,0.24,0.85,0.824039653
0.56,0.24,0.2,0.6,0.824039653
0.56,0.24,0.2,0.65,0.824039653
0.56,0.24,0.2,0.7,0.824039653
0.56,0.24,0.2,0.75,0.824039653
0.56,0.24,0.2,0.8,0.824039653
0.56,0.24,0.2,0.85,0.824039653
0.56,0.24,0.2,0.9,0.824039653
0.56,0.24,0.2,0.95,0.824039653
0.56,0.28,0.16,0.5,0.824039653
0.56,0.28,0.16,0.55,0.824039653
0.56,0.28,0.16,0.6,0.824039653
0.56,0.28,0.16,0.65,0.824039653
0.56,0.28,0.16,0.7,0.824039653
0.56,0.28,0.16,0.75,0.824039653
0.56,0.28,0.16,0.8,0.824039653
0.56,0.28,0.16,0.85,0.824039653
0.56,0.28,0.16,0.9,0.824039653
0.56,0.28,0.16,0.95,0.824039653
0.56,0.32,0.12,0.5,0.824039653
0.56,0.32,0.12,0.55,0.824039653
0.56,0.32,0.12,0.6,0.824039653
0.56,0.32,0.12,0.65,0.824039653
0.56,0.32,0.12,0.7,0.824039653
0.56,0.32,0.12,0.75,0.824039653
0.56,0.32,0.12,0.8,0.824039653
0.56,0.32,0.12,0.85,0.824039653
0.56,0.32,0.12,0.9,0.824039653
0.56,0.32,0.12,0.95,0.824039653
0.6,0.2,0.2,0.7,0.824039653
0.6,0.2,0.2,0.75,0.824039653
0.6,0.2,0.2,0.8,0.824039653
0.6,0.2,0.2,0.85,0.824039653
0.6,0.24,0.16,0.5,0.824039653
0.6,0.24,0.16,0.55,0.824039653
0.6,0.24,0.16,0.6,0.824039653
0.6,0.24,0.16,0.65,0.824039653
0.6,0.24,0.16,0.7,0.824039653
0.6,0.24,0.16,0.75,0.824039653
0.6,0.24,0.16,0.8,0.824039653
0.6,0.24,0.16,0.85,0.824039653
0.6,0.24,0.16,0.9,0.824039653
0.6,0.24,0.16,0.95,0.824039653
0.6,0.28,0.12,0.5,0.824039653
0.6,0.28,0.12,0.55,0.824039653
0.6,0.28,0.12,0.6,0.824039653
0.6,0.28,0.12,0.65,0.824039653
0.6,0.28,0.12,0.7,0.824039653
0.6,0.28,0.12,0.75,0.824039653
0.6,0.28,0.12,0.8,0.824039653
0.6,0.28,0.12,0.85,0.824039653
0.6,0.28,0.12,0.9,0.824039653
0.6,0.28,0.12,0.95,0.824039653
0.6,0.32,0.08,0.5,0.824039653
0.6,0.32,0.08,0.55,0.824039653
0.6,0.32,0.08,0.6,0.824039653
0.6,0.32,0.08,0.65,0.824039653
0.6,0.32,0.08,0.7,0.824039653
0.6,0.32,0.08,0.75,0.824039653
0.6,0.32,0.08,0.8,0.824039653
0.6,0.32,0.08,0.85,0.824039653
0.6,0.32,0.08,0.9,0.824039653
0.6,0.32,0.08,0.95,0.824039653
0.64,0.16,0.2,0.8,0.824039653
0.64,0.2,0.16,0.75,0.824039653
0.64,0.2,0.16,0.8,0.824039653
0.64,0.2,0.16,0.85,0.824039653
0.64,0.24,0.12,0.5,0.824039653
0.64,0.24,0.12,0.55,0.824039653
0.64,0.24,0.12,0.6,0.824039653
0.64,0.24,0.12,0.65,0.824039653
0.64,0.24,0.12,0.7,0.824039653
0.64,0.24,0.12,0.75,0.824039653
0.64,0.24,0.12,0.8,0.824039653
0.64,0.24,0.12,0.85,0.824039653
0.64,0.24,0.12,0.9,0.824039653
0.64,0.24,0.12,0.95,0.824039653
0.64,0.28,0.08,0.5,0.824039653
0.64,0.28,0.08,0.55,0.824039653
0.64,0.28,0.08,0.6,0.824039653
0.64,0.28,0.08,0.65,0.824039653
0.64,0.28,0.08,0.7,0.824039653
0.64,0.28,0.08,0.75,0.824039653
0.64,0.28,0.08,0.8,0.824039653
0.64,0.28,0.08,0.85,0.824039653
0.64,0.28,0.08,0.9,0.824039653
0.64,0.28,0.08,0.95,0.824039653
0.68,0.28,0.04,0.55,0.824039653
0.68,0.28,0.04,0.6,0.824039653
0.68,0.28,0.04,0.65,0.824039653
0.68,0.28,0.04,0.7,0.824039653
0.68,0.28,0.04,0.75,0.824039653
0.68,0.28,0.04,0.8,0.824039653
0.68,0.28,0.04,0.85,0.824039653
0.68,0.28,0.04,0.9,0.824039653
0.68,0.28,0.04,0.95,0.824039653
0.72,0.24,0.04,0.5,0.824039653
0.72,0.24,0.04,0.55,0.824039653
0.72,0.24,0.04,0.6,0.824039653
0.72,0.24,0.04,0.65,0.824039653
0.72,0.24,0.04,0.7,0.824039653
0.72,0.24,0.04,0.75,0.824039653
0.72,0.24,0.04,0.8,0.824039653
0.72,0.24,0.04,0.85,0.824039653
0.72,0.24,0.04,0.9,0.824039653
0.76,0.2,0.04,0.5,0.824039653
0.76,0.2,0.04,0.55,0.824039653
0.76,0.2,0.04,0.6,0.824039653
0.76,0.2,0.04,0.65,0.824039653
0.76,0.2,0.04,0.7,0.824039653
0.8,0.16,0.04,0.5,0.824039653
0.8,0.16,0.04,0.55,0.824039653
0.8,0.16,0.04,0.6,0.824039653
0.8,0.16,0.04,0.65,0.824039653
0.8,0.16,0.04,0.7,0.824039653
0.84,0.12,0.04,0.5,0.824039653
0.84,0.12,0.04,0.55,0.824039653
0.84,0.12,0.04,0.6,0.824039653
0.84,0.12,0.04,0.65,0.824039653
0.84,0.12,0.04,0.7,0.824039653
0.84,0.12,0.04,0.75,0.824039653
0.84,0.12,0.04,0.8,0.824039653
0.88,0.08,0.04,0.5,0.824039653
0.88,0.08,0.04,0.55,0.824039653
0.88,0.08,0.04,0.6,0.824039653
0.88,0.08,0.04,0.65,0.824039653
0.88,0.08,0.04,0.7,0.824039653
0.88,0.08,0.04,0.75,0.824039653
0.88,0.08,0.04,0.8,0.824039653
0.88,0.08,0.04,0.85,0.824039653
0.88,0.12,0,0.95,0.824039653
0.92,0.08,0,0.85,0.824039653
0.92,0.08,0,0.9,0.824039653
1,0,0,0.5,0.824039653
1,0,0,0.55,0.824039653
1,0,0,0.6,0.824039653
1,0,0,0.65,0.824039653
1,0,0,0.7,0.824039653
1,0,0,0.75,0.824039653
1,0,0,0.8,0.824039653
1,0,0,0.85,0.824039653
1,0,0,0.9,0.824039653
1,0,0,0.95,0.824039653
0,0.24,0.76,0.5,0.822800496
0,0.24,0.76,0.55,0.822800496
0,0.24,0.76,0.6,0.822800496
0,0.24,0.76,0.65,0.822800496
0,0.24,0.76,0.7,0.822800496
0,0.24,0.76,0.75,0.822800496
0,0.24,0.76,0.8,0.822800496
0,0.24,0.76,0.85,0.822800496
0,0.24,0.76,0.9,0.822800496
0,0.24,0.76,0.95,0.822800496
0,0.28,0.72,0.5,0.822800496
0,0.28,0.72,0.55,0.822800496
0,0.28,0.72,0.6,0.822800496
0,0.28,0.72,0.65,0.822800496
0,0.28,0.72,0.7,0.822800496
0,0.28,0.72,0.75,0.822800496
0,0.28,0.72,0.8,0.822800496
0,0.28,0.72,0.85,0.822800496
0,0.28,0.72,0.9,0.822800496
0,0.28,0.72,0.95,0.822800496
0.04,0.24,0.72,0.5,0.822800496
0.04,0.24,0.72,0.55,0.822800496
0.04,0.24,0.72,0.6,0.822800496
0.04,0.24,0.72,0.65,0.822800496
0.04,0.24,0.72,0.7,0.822800496
0.04,0.24,0.72,0.75,0.822800496
0.04,0.24,0.72,0.8,0.822800496
0.04,0.24,0.72,0.85,0.822800496
0.04,0.24,0.72,0.9,0.822800496
0.04,0.24,0.72,0.95,0.822800496
0.08,0.24,0.68,0.6,0.822800496
0.08,0.24,0.68,0.65,0.822800496
0.08,0.24,0.68,0.7,0.822800496
0.08,0.52,0.4,0.85,0.822800496
0.08,0.52,0.4,0.9,0.822800496
0.08,0.52,0.4,0.95,0.822800496
0.12,0.24,0.64,0.5,0.822800496
0.12,0.24,0.64,0.55,0.822800496
0.12,0.24,0.64,0.65,0.822800496
0.12,0.24,0.64,0.7,0.822800496
0.12,0.24,0.64,0.75,0.822800496
0.12,0.24,0.64,0.95,0.822800496
0.16,0.2,0.64,0.85,0.822800496
0.16,0.2,0.64,0.9,0.822800496
0.16,0.24,0.6,0.6,0.822800496
0.16,0.24,0.6,0.95,0.822800496
0.2,0.24,0.56,0.5,0.822800496
0.2,0.24,0.56,0.65,0.822800496
0.24,0.2,0.56,0.7,0.822800496
0.24,0.2,0.56,0.75,0.822800496
0.24,0.2,0.56,0.8,0.822800496
0.24,0.2,0.56,0.85,0.822800496
0.24,0.24,0.52,0.55,0.822800496
0.24,0.28,0.48,0.5,0.822800496
0.24,0.28,0.48,0.55,0.822800496
0.24,0.28,0.48,0.6,0.822800496
0.28,0.24,0.48,0.7,0.822800496
0.28,0.24,0.48,0.75,0.822800496
0.28,0.24,0.48,0.8,0.822800496
0.28,0.24,0.48,0.85,0.822800496
0.28,0.24,0.48,0.9,0.822800496
0.28,0.24,0.48,0.95,0.822800496
0.28,0.32,0.4,0.5,0.822800496
0.28,0.32,0.4,0.55,0.822800496
0.28,0.32,0.4,0.6,0.822800496
0.28,0.32,0.4,0.65,0.822800496
0.28,0.32,0.4,0.7,0.822800496
0.32,0.28,0.4,0.9,0.822800496
0.32,0.28,0.4,0.95,0.822800496
0.32,0.32,0.36,0.7,0.822800496
0.32,0.32,0.36,0.75,0.822800496
0.32,0.32,0.36,0.8,0.822800496
0.32,0.32,0.36,0.85,0.822800496
0.32,0.36,0.32,0.9,0.822800496
0.32,0.36,0.32,0.95,0.822800496
0.32,0.4,0.28,0.55,0.822800496
0.32,0.4,0.28,0.6,0.822800496
0.32,0.4,0.28,0.65,0.822800496
0.32,0.4,0.28,0.7,0.822800496
0.32,0.4,0.28,0.75,0.822800496
0.32,0.4,0.28,0.9,0.822800496
0.32,0.4,0.28,0.95,0.822800496
0.36,0.36,0.28,0.5,0.822800496
0.36,0.36,0.28,0.55,0.822800496
0.36,0.36,0.28,0.95,0.822800496
0.36,0.4,0.24,0.6,0.822800496
0.36,0.4,0.24,0.65,0.822800496
0.36,0.4,0.24,0.7,0.822800496
0.36,0.4,0.24,0.75,0.822800496
0.36,0.4,0.24,0.8,0.822800496
0.44,0.32,0.24,0.5,0.822800496
0.44,0.32,0.24,0.55,0.822800496
0.44,0.32,0.24,0.6,0.822800496
0.44,0.32,0.24,0.65,0.822800496
0.44,0.36,0.2,0.85,0.822800496
0.44,0.4,0.16,0.95,0.822800496
0.48,0.36,0.16,0.5,0.822800496
0.48,0.36,0.16,0.55,0.822800496
0.48,0.36,0.16,0.6,0.822800496
0.48,0.36,0.16,0.65,0.822800496
0.48,0.36,0.16,0.7,0.822800496
0.48,0.36,0.16,0.75,0.822800496
0.48,0.36,0.16,0.85,0.822800496
0.48,0.36,0.16,0.9,0.822800496
0.48,0.4,0.12,0.5,0.822800496
0.52,0.24,0.24,0.9,0.822800496
0.52,0.36,0.12,0.8,0.822800496
0.68,0.28,0.04,0.5,0.822800496
0.76,0.24,0,0.5,0.822800496
0.76,0.24,0,0.55,0.822800496
0.76,0.24,0,0.6,0.822800496
0.76,0.24,0,0.65,0.822800496
0.76,0.24,0,0.7,0.822800496
0.76,0.24,0,0.75,0.822800496
0.76,0.24,0,0.8,0.822800496
0.76,0.24,0,0.85,0.822800496
0.76,0.24,0,0.9,0.822800496
0.8,0.2,0,0.5,0.822800496
0.8,0.2,0,0.55,0.822800496
0.8,0.2,0,0.6,0.822800496
0.8,0.2,0,0.65,0.822800496
0.8,0.2,0,0.7,0.822800496
0.8,0.2,0,0.75,0.822800496
0.8,0.2,0,0.8,0.822800496
0.8,0.2,0,0.85,0.822800496
0.84,0.16,0,0.5,0.822800496
0.84,0.16,0,0.55,0.822800496
0.84,0.16,0,0.6,0.822800496
0.84,0.16,0,0.65,0.822800496
0.84,0.16,0,0.7,0.822800496
0.84,0.16,0,0.75,0.822800496
0.84,0.16,0,0.8,0.822800496
0.84,0.16,0,0.85,0.822800496
0.88,0.12,0,0.5,0.822800496
0.88,0.12,0,0.55,0.822800496
0.88,0.12,0,0.6,0.822800496
0.88,0.12,0,0.65,0.822800496
0.88,0.12,0,0.7,0.822800496
0.88,0.12,0,0.75,0.822800496
0.88,0.12,0,0.8,0.822800496
0.88,0.12,0,0.85,0.822800496
0.04,0.28,0.68,0.5,0.821561338
0.04,0.28,0.68,0.55,0.821561338
0.04,0.28,0.68,0.6,0.821561338
0.04,0.28,0.68,0.65,0.821561338
0.04,0.28,0.68,0.7,0.821561338
0.04,0.28,0.68,0.75,0.821561338
0.04,0.28,0.68,0.8,0.821561338
0.04,0.28,0.68,0.85,0.821561338
0.04,0.28,0.68,0.9,0.821561338
0.04,0.28,0.68,0.95,0.821561338
0.04,0.44,0.52,0.5,0.821561338
0.04,0.44,0.52,0.55,0.821561338
0.04,0.44,0.52,0.6,0.821561338
0.04,0.44,0.52,0.65,0.821561338
0.04,0.44,0.52,0.7,0.821561338
0.04,0.44,0.52,0.75,0.821561338
0.04,0.44,0.52,0.8,0.821561338
0.04,0.44,0.52,0.85,0.821561338
0.04,0.44,0.52,0.9,0.821561338
0.04,0.44,0.52,0.95,0.821561338
0.08,0.28,0.64,0.5,0.821561338
0.08,0.28,0.64,0.55,0.821561338
0.08,0.28,0.64,0.6,0.821561338
0.08,0.28,0.64,0.65,0.821561338
0.08,0.44,0.48,0.75,0.821561338
0.08,0.44,0.48,0.8,0.821561338
0.08,0.44,0.48,0.85,0.821561338
0.08,0.44,0.48,0.9,0.821561338
0.08,0.44,0.48,0.95,0.821561338
0.08,0.48,0.44,0.5,0.821561338
0.08,0.52,0.4,0.5,0.821561338
0.08,0.52,0.4,0.55,0.821561338
0.08,0.52,0.4,0.6,0.821561338
0.08,0.52,0.4,0.65,0.821561338
0.08,0.52,0.4,0.7,0.821561338
0.08,0.52,0.4,0.75,0.821561338
0.08,0.52,0.4,0.8,0.821561338
0.12,0.24,0.64,0.6,0.821561338
0.12,0.24,0.64,0.8,0.821561338
0.12,0.24,0.64,0.85,0.821561338
0.12,0.24,0.64,0.9,0.821561338
0.12,0.28,0.6,0.9,0.821561338
0.12,0.28,0.6,0.95,0.821561338
0.12,0.44,0.44,0.5,0.821561338
0.12,0.44,0.44,0.55,0.821561338
0.12,0.44,0.44,0.6,0.821561338
0.12,0.44,0.44,0.65,0.821561338
0.12,0.44,0.44,0.7,0.821561338
0.12,0.44,0.44,0.75,0.821561338
0.12,0.44,0.44,0.8,0.821561338
0.12,0.44,0.44,0.85,0.821561338
0.12,0.44,0.44,0.9,0.821561338
0.12,0.44,0.44,0.95,0.821561338
0.12,0.48,0.4,0.5,0.821561338
0.12,0.48,0.4,0.55,0.821561338
0.12,0.48,0.4,0.6,0.821561338
0.12,0.48,0.4,0.65,0.821561338
0.12,0.48,0.4,0.7,0.821561338
0.12,0.48,0.4,0.95,0.821561338
0.16,0.2,0.64,0.95,0.821561338
0.16,0.24,0.6,0.55,0.821561338
0.16,0.24,0.6,0.65,0.821561338
0.16,0.24,0.6,0.7,0.821561338
0.16,0.24,0.6,0.75,0.821561338
0.16,0.24,0.6,0.8,0.821561338
0.16,0.24,0.6,0.85,0.821561338
0.16,0.24,0.6,0.9,0.821561338
0.16,0.48,0.36,0.85,0.821561338
0.16,0.48,0.36,0.9,0.821561338
0.16,0.48,0.36,0.95,0.821561338
0.2,0.24,0.56,0.55,0.821561338
0.2,0.24,0.56,0.7,0.821561338
0.2,0.24,0.56,0.75,0.821561338
0.2,0.24,0.56,0.8,0.821561338
0.2,0.24,0.56,0.85,0.821561338
0.2,0.24,0.56,0.9,0.821561338
0.2,0.24,0.56,0.95,0.821561338
0.2,0.28,0.52,0.5,0.821561338
0.24,0.24,0.52,0.65,0.821561338
0.24,0.24,0.52,0.7,0.821561338
0.24,0.24,0.52,0.75,0.821561338
0.24,0.24,0.52,0.8,0.821561338
0.24,0.24,0.52,0.85,0.821561338
0.24,0.28,0.48,0.65,0.821561338
0.24,0.32,0.44,0.5,0.821561338
0.24,0.32,0.44,0.55,0.821561338
0.24,0.32,0.44,0.6,0.821561338
0.24,0.32,0.44,0.65,0.821561338
0.24,0.32,0.44,0.7,0.821561338
0.28,0.28,0.44,0.75,0.821561338
0.28,0.28,0.44,0.8,0.821561338
0.28,0.28,0.44,0.85,0.821561338
0.28,0.28,0.44,0.9,0.821561338
0.28,0.32,0.4,0.75,0.821561338
0.28,0.36,0.36,0.5,0.821561338
